source_batch,group_id,consensus,choice,edge_set,routing,n_votes,n_valid,minority,mean_confidence,route_reason,evidence_id,evidence_pack_sha256,displayed_candidate_universe_sha256,option_menu_sha256,chosen_option_id,panel_invocation_sha256,consensus_policy_sha256
au_sydney_roads_physical_context_v8_20260717,fb8f359f,majority,NONE,[],human_review,3,3,muse=A,0.695,dissent:muse=A,2eb6b91b1e9562474456f337c499e2eb4440e2b88373d9034d8557bbdf9ab74e,64f55491fb0f1be909842da01a85339ea2fc1815d2929d7696c8b7c7cc61cdd6,5eb093059fd663b67573cec26e3334790a857713a9bd2b34026e3ae755cc6b6d,7a93e33c7c809f58754272f03fec1b2f1411a62e93b1cd4586f66a42165e1f81,NONE,f2d7d3789e08faacc05420ad1bf3aba0fce092eef1ab0264d769c7ff3a039113,d435d9ab07a20fe17beb7651e80941cf35feed533fa667b94104857ff461ec19
au_sydney_roads_physical_context_v8_20260717,35329743,majority,J,"[[""4c6a8557-bebc-4e91-befc-91262503a235"", ""au_sydney_2405605_88be0e36ab""], [""8e0f4467-a6b0-4ef6-b649-e661ab010b91"", ""au_sydney_2405563_88be0e36ab""], [""8e0f4467-a6b0-4ef6-b649-e661ab010b91"", ""au_sydney_2405607_88be0e36ab""], [""8e0f4467-a6b0-4ef6-b649-e661ab010b91"", ""au_sydney_411300_88be0e36ab""], [""a947b6fb-162a-4e6e-9e1c-baf8afa74eaa"", ""au_sydney_2405607_88be0e36ab""], [""a947b6fb-162a-4e6e-9e1c-baf8afa74eaa"", ""au_sydney_2405608_88be0e36ab""], [""dea392e5-3f6f-4ead-9bbb-5dc611f5f18c"", ""au_sydney_2405605_88be0e36ab""], [""dea392e5-3f6f-4ead-9bbb-5dc611f5f18c"", ""au_sydney_2610941_88be0e36ab""], [""f813cd9b-ec5e-4fd0-b91f-2e1bd4dd915d"", ""au_sydney_2405605_88be0e36ab""], [""f813cd9b-ec5e-4fd0-b91f-2e1bd4dd915d"", ""au_sydney_2405607_88be0e36ab""]]",human_review,3,3,codex=NONE,0.665,dissent:codex=NONE,9dc05c4f5cb602148b6cef7fe58bfec84200de1bedae7703c5eec151cc3be769,ce5af2d1246d20f2e99ab2a1fadca137de0ca7c4dd281df06ffb3d247b44556e,ea9d5e09c48c03ebc51561a5d80e3ee72f9b495cfd4e5c1f3565e012c578f52f,bb856d3df098be9785679857adf880c7ef9fb9c9246d7f34e2573d8e0eb17a49,13c255120efdf21909ff017e2df0c6c763e6e85e1b61368619badaea9f40d14f,f2d7d3789e08faacc05420ad1bf3aba0fce092eef1ab0264d769c7ff3a039113,d435d9ab07a20fe17beb7651e80941cf35feed533fa667b94104857ff461ec19
au_sydney_roads_physical_context_v8_20260717_no_physical,fb8f359f,majority,NONE,[],human_review,3,3,muse=A,0.795,dissent:muse=A,25b4af2d7cc20911d281e0e158e465325c58b8dddd0ca7f49512a73e61f2203a,5004cfe699a3300f336ebd3d3f307aba4764278870ffcc18d5e787ab8c032a42,5eb093059fd663b67573cec26e3334790a857713a9bd2b34026e3ae755cc6b6d,7a93e33c7c809f58754272f03fec1b2f1411a62e93b1cd4586f66a42165e1f81,NONE,f2d7d3789e08faacc05420ad1bf3aba0fce092eef1ab0264d769c7ff3a039113,d435d9ab07a20fe17beb7651e80941cf35feed533fa667b94104857ff461ec19
au_sydney_roads_physical_context_v8_20260717_no_coincidence,fb8f359f,majority,A,"[[""b425e679-549c-40f7-9d35-fd19fc9a4845"", ""au_sydney_2549565_88be08c927""], [""b425e679-549c-40f7-9d35-fd19fc9a4845"", ""au_sydney_2549645_88be08c927""], [""b425e679-549c-40f7-9d35-fd19fc9a4845"", ""au_sydney_2549660_88be08c927""], [""b425e679-549c-40f7-9d35-fd19fc9a4845"", ""au_sydney_2741796_88be08c927""], [""b425e679-549c-40f7-9d35-fd19fc9a4845"", ""au_sydney_2741797_88be08c923""], [""b425e679-549c-40f7-9d35-fd19fc9a4845"", ""au_sydney_2741898_88be08c927""], [""b425e679-549c-40f7-9d35-fd19fc9a4845"", ""au_sydney_445995_88be08c927""], [""b425e679-549c-40f7-9d35-fd19fc9a4845"", ""au_sydney_833840_88be08c927""], [""b425e679-549c-40f7-9d35-fd19fc9a4845"", ""au_sydney_833859_88be08c927""], [""bd7c1082-f027-4b04-83a8-40d0ce4a0298"", ""au_sydney_445995_88be08c927""], [""bd7c1082-f027-4b04-83a8-40d0ce4a0298"", ""au_sydney_833859_88be08c927""], [""d359158f-bbfc-4bcc-9e85-f34981af0854"", ""au_sydney_833859_88be08c927""], [""d4823056-b88b-47ee-8add-5d9b99f2eab5"", ""au_sydney_2549608_88be08c923""], [""d4823056-b88b-47ee-8add-5d9b99f2eab5"", ""au_sydney_2549660_88be08c927""]]",human_review,3,3,claude=NONE,0.78,dissent:claude=NONE,2eb6b91b1e9562474456f337c499e2eb4440e2b88373d9034d8557bbdf9ab74e,b902e27f65aea03d9bdf9a5286446df47a157dd15a282e52e9c73dc275e84488,5eb093059fd663b67573cec26e3334790a857713a9bd2b34026e3ae755cc6b6d,7a93e33c7c809f58754272f03fec1b2f1411a62e93b1cd4586f66a42165e1f81,5eb093059fd663b67573cec26e3334790a857713a9bd2b34026e3ae755cc6b6d,f2d7d3789e08faacc05420ad1bf3aba0fce092eef1ab0264d769c7ff3a039113,d435d9ab07a20fe17beb7651e80941cf35feed533fa667b94104857ff461ec19
au_sydney_roads_physical_context_v8_20260717_minimal,fb8f359f,majority,NONE,[],human_review,3,3,codex=A,0.62,dissent:codex=A,25b4af2d7cc20911d281e0e158e465325c58b8dddd0ca7f49512a73e61f2203a,8b78560498e7d5563bc0b0690ff39d8f006f8320ad652792d8f3d2507d84f3ca,5eb093059fd663b67573cec26e3334790a857713a9bd2b34026e3ae755cc6b6d,7a93e33c7c809f58754272f03fec1b2f1411a62e93b1cd4586f66a42165e1f81,NONE,f2d7d3789e08faacc05420ad1bf3aba0fce092eef1ab0264d769c7ff3a039113,d435d9ab07a20fe17beb7651e80941cf35feed533fa667b94104857ff461ec19
au_sydney_roads_physical_context_v7_20260715,66e22055,majority,B,"[[""d910f21d-02b5-417c-85ae-e0b3c419f8cb"", ""au_sydney_831180_88be0e3435""]]",human_review,3,3,codex=NONE,0.75,dissent:codex=NONE,43da109b3737e3eaf3c68059053c9b84a4f9ac5c9fcbc30385a998a8fd2fc500,9a741408a9af7630286941725cefc2f47c44dacacd6b484028f6b7f45a81e1e9,d9e7c4a86b454b9d08d369a7bacb0cd7bc270d8267930f2bd0c8fe5a74387944,41a480c26eed648ef8b226415a0e5b2eaf2d3771ad27ba3aa619b415839ad56b,ebffa075695783b9706cec0e4abea8240d5203858e638cd343490635b335f9ff,368db44955d86c9ae77f4458cdc079fe4db334b72a35a3c6a19917ab0b2d1049,6adf53ac2b96ccc53645ebabb2429178af9b74fb9154592073970c6089fe22f9
au_sydney_roads_physical_context_v7_20260715,750ae089,majority,NONE,[],human_review,3,3,muse=B,0.8,dissent:muse=B,93f285051fe659fa3da184552d99b52a3b09fecd2243ec4fff2d81b70a5ce42e,691c2f6c36e467bacaaeb08baa6973cd45c1e4771617a3c3e3bd2c8d4e7b8db0,0aca488538bf6086af1efcfa18cd73e34aede1f3133b2d8a1e39c2eb654d0d26,6286c466d86a4c598069ac5e5ac1d860a9ac2d14c1d17196020cfe48d18e7d08,NONE,368db44955d86c9ae77f4458cdc079fe4db334b72a35a3c6a19917ab0b2d1049,6adf53ac2b96ccc53645ebabb2429178af9b74fb9154592073970c6089fe22f9
au_sydney_roads_physical_context_v7_20260715,53bb11d7,majority,NONE,[],human_review,3,3,claude=H,0.83,dissent:claude=H,7f515d1fec502dec542d3f7c62a06b78eb672649a739147c8c38760576540ee1,638dc3f28b1204a8f06b7b90849afb8073253dc03e9ca03b5d30df54849fe4a3,ce5aca9c3b1414f5eb1529b68e776d64ba4bae41d0ff3e5b6fa0cd6922b06386,2f45da082547afa9b31eef299ff9a828d641745b011e6a04707fa30a8243aa1e,NONE,368db44955d86c9ae77f4458cdc079fe4db334b72a35a3c6a19917ab0b2d1049,6adf53ac2b96ccc53645ebabb2429178af9b74fb9154592073970c6089fe22f9
au_sydney_roads_physical_context_v7_20260715,1de025b8,majority,NONE,[],human_review,3,3,claude=C,0.825,dissent:claude=C,1ea723b6fdf3ebcb64ea6fe01f49f1e04f5e6aa57dafaf8d2b8cbd56d981388d,c1ad91d3a96efd081398ef39f8ec3baec18795d2e2dc3afc5689bb1687470370,2071999cde65f5f9aed43c052423cefc371552c59f1abe78fbf700e45fb505de,7b67ece1d19e72a56759b137d777ebb07676ba41bc704524a49b68c63b4d1e14,NONE,368db44955d86c9ae77f4458cdc079fe4db334b72a35a3c6a19917ab0b2d1049,6adf53ac2b96ccc53645ebabb2429178af9b74fb9154592073970c6089fe22f9
au_sydney_roads_physical_context_v7_20260715,8f152b92,unanimous,B,"[[""371b27fd-0176-4b07-ae29-44561110ec52"", ""au_sydney_410481_88be0e3423""], [""371b27fd-0176-4b07-ae29-44561110ec52"", ""au_sydney_866444_88be0e3423""], [""954f385d-1acc-44a0-941b-00d4501255f7"", ""au_sydney_410481_88be0e3423""], [""954f385d-1acc-44a0-941b-00d4501255f7"", ""au_sydney_410526_88be0e3423""], [""f729725e-60d3-40c9-ae3c-ef53518d8b5c"", ""au_sydney_410481_88be0e3423""]]",auto_accept,3,3,,0.877,unanimous,f600014887ec090ecbde15449ef861d7948d42a3ec8d8b6bb437c5642c5db738,ca987c3ee162f1e6536c26bfc2a0e7e04b05ea1ff2626b05143978f5c96a8a38,a01e1fc04037b48bb1832e3b8ebcb2f051756eed2206e5ca8435171db145f3bb,d88c2d6780d4dc18d62e1c004027e63efaea5f8912ae71ac6a95d6a2cd9e9c80,0cf59d9bc9278effe8add468c728967bfd45eeadf286787cbc530305d05f54a7,368db44955d86c9ae77f4458cdc079fe4db334b72a35a3c6a19917ab0b2d1049,6adf53ac2b96ccc53645ebabb2429178af9b74fb9154592073970c6089fe22f9
au_sydney_roads_physical_context_v7_20260715,35329743,none,E,"[[""4c6a8557-bebc-4e91-befc-91262503a235"", ""au_sydney_2405605_88be0e36ab""], [""8e0f4467-a6b0-4ef6-b649-e661ab010b91"", ""au_sydney_2405563_88be0e36ab""], [""8e0f4467-a6b0-4ef6-b649-e661ab010b91"", ""au_sydney_2405607_88be0e36ab""], [""8e0f4467-a6b0-4ef6-b649-e661ab010b91"", ""au_sydney_411300_88be0e36ab""], [""a947b6fb-162a-4e6e-9e1c-baf8afa74eaa"", ""au_sydney_2405607_88be0e36ab""], [""a947b6fb-162a-4e6e-9e1c-baf8afa74eaa"", ""au_sydney_2405608_88be0e36ab""], [""dea392e5-3f6f-4ead-9bbb-5dc611f5f18c"", ""au_sydney_2405605_88be0e36ab""], [""dea392e5-3f6f-4ead-9bbb-5dc611f5f18c"", ""au_sydney_2610941_88be0e36ab""], [""f813cd9b-ec5e-4fd0-b91f-2e1bd4dd915d"", ""au_sydney_2405605_88be0e36ab""]]",human_review,3,3,codex=NONE; muse=A,0.5,no_majority,9f92dac3fc8fb9050abe23f08f19c59a760ecde6eff2c34451fa4c8b27d5ee5a,19331cda80ff5603a25cd4df588f16f8975380ade37cf742b82e3d760cf59b23,ea9d5e09c48c03ebc51561a5d80e3ee72f9b495cfd4e5c1f3565e012c578f52f,02deb3a62f08d8ddea356df6537300bca25763c097526f17e5b8c6ebe13e72e1,5bcc1c5452023946f628d47260b3460717e770c5286c1c50b922f0e49d410209,368db44955d86c9ae77f4458cdc079fe4db334b72a35a3c6a19917ab0b2d1049,6adf53ac2b96ccc53645ebabb2429178af9b74fb9154592073970c6089fe22f9
au_sydney_roads_physical_context_v7_20260715,fb8f359f,unanimous,NONE,[],human_review,3,3,,0.743,unanimous_none,4d6c950c705caf7f504997a0a00f51be22cd9fc89cb8b1d722c303553295921f,9dc2a01446175bad68ef68e134818fad7b7c631d2547487d99e447c5916371cf,5eb093059fd663b67573cec26e3334790a857713a9bd2b34026e3ae755cc6b6d,0603d3d0028bf8e3257e363476af37675bb1596b894bc46c1aa9a86a74148394,NONE,368db44955d86c9ae77f4458cdc079fe4db334b72a35a3c6a19917ab0b2d1049,6adf53ac2b96ccc53645ebabb2429178af9b74fb9154592073970c6089fe22f9
