ref_id,target_id,label,confidence,reasoning,labeler,dataset,agent_id,labeled_at
3260bac0-158e-4e94-acb0-1b7a8497f634,sp_road_175891,no_match,0.85,Red segment appears perpendicular/angled to blue segment - blue curves horizontally while red goes at different angle suggesting different road features at intersection,claude_opus_geometry_only,br_sao_paulo_roads,,
34cada13-1eb7-4372-beec-56d701310e92,sp_road_6742,match,0.95,Blue and red segments follow the same curved path with nearly identical lengths (63.5m vs 63.3m) and only minor digitization offset typical of GPS error,claude_opus_geometry_only,br_sao_paulo_roads,,
3ba0a1c9-d90a-47f8-b0eb-2c7384e04f26,sp_road_31018,no_match,0.85,Blue segment extends horizontally while red segment curves vertically - different orientations with ~39 degree heading delta and different street names indicate separate roads meeting at intersection,claude_opus_geometry_only,br_sao_paulo_roads,,
43e3b9b3-5269-44f9-9b49-16935b296d2f,sp_road_212825,match,0.85,Blue segment is a short subsegment that follows the same path as the red line at the southern end with acceptable offset and same road class,claude_opus_geometry_only,br_sao_paulo_roads,,
474cd2d3-9973-4c45-b7c3-b7cb87d20a43,sp_road_60062,match,0.85,Blue segment overlaps and follows same diagonal path as red segment with small offset typical of digitization error - both represent same tertiary road with matching names,claude_opus_geometry_only,br_sao_paulo_roads,,
4a1aef03-5c13-4ca2-97aa-db4f7983b0af,sp_road_203574,no_match,0.85,Reference is steps class while target is residential road - different feature types despite overlapping geometry,claude_opus_geometry_only,br_sao_paulo_roads,,
4a70d283-6e07-44c3-889c-e3aca9d1d150,sp_road_82059,no_match,0.85,Blue segment is a short 68m residential street while red segment is a 1098m road with completely different name (Pero Vidal vs Pedrina Guedes Silva) - blue appears to be a small perpendicular or adjacent street not the same physical feature,claude_opus_geometry_only,br_sao_paulo_roads,,
4af4b831-385d-4381-95ce-5bbe41a26a2f,sp_road_107444,no_match,0.95,Parallel segments with consistent offset - blue and red lines run side by side without overlapping indicating separate carriageways or road vs adjacent feature,claude_opus_geometry_only,br_sao_paulo_roads,,
4aff49de-d88c-47ea-a2c4-e39a5ccecdb3,sp_road_221704,match,0.95,Blue and red lines follow same curved path with small offset consistent with digitization error; same road class (tertiary) and matching names (Castro Verde); topology matches,claude_opus_geometry_only,br_sao_paulo_roads,,
4c7dc488-f044-40ad-a244-c1e04e251b5a,sp_road_71854,match,0.85,Short red segment overlaps southwest end of long blue segment on same road path with matching names and residential class,claude_opus_geometry_only,br_sao_paulo_roads,,
4fd128d6-60dc-4ad6-9674-a625100a503c,sp_road_30126,no_match,0.9,Red segment is roughly vertical while blue segment curves away horizontally - they appear to be different road features that share a common intersection point but diverge in different directions,claude_opus_geometry_only,br_sao_paulo_roads,,
535bc4f3-2db7-45ac-8f37-38780e559953,sp_road_110457,no_match,0.85,Red segment is roughly perpendicular to blue segment - they intersect at an angle rather than following the same path,claude_opus_geometry_only,br_sao_paulo_roads,,
53baf988-3a99-4a35-9088-b5cb63b57876,sp_road_17498,match,0.85,Blue and red segments follow nearly identical curved path with small offset typical of GPS/digitization error - both are primary road class with similar lengths,claude_opus_geometry_only,br_sao_paulo_roads,,
54b1dd73-2798-489a-b229-dcffff20f517,sp_road_207422,match,0.85,Blue and red segments follow the same diagonal path with near-perfect overlap despite extreme length difference (1188m vs 20m) - target is a small subsegment of reference road,claude_opus_geometry_only,br_sao_paulo_roads,,
54eaf979-38d0-4971-9d47-2a696332c136,sp_road_35107,match,0.85,Blue and red segments follow the same diagonal path with minor offset - names match (Avenida Deputado Emílio Carlos) and geometry overlaps along same road centerline with typical GPS digitization difference,claude_opus_geometry_only,br_sao_paulo_roads,,
55e03b27-1422-4f8b-af63-c9bb26d03101,sp_road_154620,match,0.85,Red segment overlaps portion of blue segment along same linear path with minimal offset - subsegment match,claude_opus_geometry_only,br_sao_paulo_roads,,
55e03b27-1422-4f8b-af63-c9bb26d03101,sp_road_215815,match,0.85,Red segment overlaps portion of blue segment along same path - subsegment match with matching names and class,claude_opus_geometry_only,br_sao_paulo_roads,,
5d5669db-42dc-477e-95dc-26fceb895e86,sp_road_130553,match,0.95,Blue and red segments follow same curved path with red extending further north - same road with blue as subsegment,claude_opus_geometry_only,br_sao_paulo_roads,,
5e155efa-f444-454e-ade9-8bfc277ed78c,sp_road_96245,no_match,0.75,Different feature types - reference is steps/stairs while target is residential road despite perfect geometric overlap,claude_opus_geometry_only,br_sao_paulo_roads,,
5f85e731-7f44-44ee-8387-e01d68883b6a,sp_road_66067,no_match,0.85,Blue and red segments are parallel but offset - they follow similar diagonal paths but are clearly separate features running side by side rather than the same road,claude_opus_geometry_only,br_sao_paulo_roads,,
64c28098-10a9-4686-84ec-2aa960c79139,sp_road_122253,no_match,0.95,Segments intersect at roughly 40-degree angle indicating perpendicular/crossing streets not same physical feature,claude_opus_geometry_only,br_sao_paulo_roads,,
6b2d7723-3be6-42b6-92a5-214c631837ef,sp_road_81171,match,0.9,Blue and red segments follow the same curved path with slight offset - red extends further but both trace identical arc representing same road segment,claude_opus_geometry_only,br_sao_paulo_roads,,
6d92b949-7e57-4411-8ca9-5b7e593b9310,sp_road_15457,no_match,0.85,Parallel offset segments - blue curves north while red runs more directly east indicating separate parallel features not digitization error,claude_opus_geometry_only,br_sao_paulo_roads,,
6f852afc-584b-4bfd-8793-53ffdb84ffc2,sp_road_4148,no_match,0.95,Different feature types - reference is footway and target is tertiary road; geometry shows parallel paths with red segment forming a loop/cul-de-sac pattern while blue follows a different linear alignment,claude_opus_geometry_only,br_sao_paulo_roads,,
77487e83-5aa9-4ba4-af44-01a4d14a6283,sp_road_189125,no_match,0.95,Blue runs diagonally while red runs vertically - segments are nearly perpendicular (heading delta 86.7°) meeting at one endpoint,claude_opus_geometry_only,br_sao_paulo_roads,,
7940e57c-d356-4f8d-93d7-89f9bca24b77,sp_road_117977,match,0.95,Red segment overlaps directly on blue segment path - same physical road with red being a short subsegment of the longer blue reference,claude_opus_geometry_only,br_sao_paulo_roads,,
7b7f94e5-ec09-4968-81da-1c73b60da90b,sp_road_6437,match,0.85,Blue and red segments follow the same path with red being a subsegment of blue along Rua Euzébio Coghi with slight heading difference of 16.7 degrees likely due to road curvature,claude_opus_geometry_only,br_sao_paulo_roads,,
7b931ec0-d5c3-420e-92bb-e69beec6d25e,sp_road_160575,no_match,0.85,Segments intersect at significant angle (~43 degrees) rather than following same path - different road features meeting at intersection,claude_opus_geometry_only,br_sao_paulo_roads,,
7b931ec0-d5c3-420e-92bb-e69beec6d25e,sp_road_35622,no_match,0.85,Blue and red segments intersect at roughly 43-degree angle forming a corner rather than following the same path,claude_opus_geometry_only,br_sao_paulo_roads,,
7ca6c9f7-dfd3-4e21-8372-ffa5a659be73,sp_road_51278,no_match,0.9,Blue segment curves westward at top while red segment is a long straight north-south line; they meet at one point but go different directions with 50° heading delta,claude_opus_geometry_only,br_sao_paulo_roads,,
7d73e78e-4949-4327-b4d4-0bfab1996bf6,sp_road_30885,match,0.85,Blue and red segments follow the same diagonal path with slight offset consistent with GPS/digitization error - same road feature despite different names,claude_opus_geometry_only,br_sao_paulo_roads,,
80f06591-c701-4973-877e-5acd6cb87d13,sp_road_139453,no_match,0.85,Blue segment diverges from red at upper portion going different direction - not same physical feature despite partial overlap at intersection,claude_opus_geometry_only,br_sao_paulo_roads,,
852be8c5-6d9e-49fa-8a21-81411dc21acb,sp_road_22738,no_match,0.85,Different feature types - reference is footway and target is residential road with different geometries showing red segment diverging at angle from blue segment,claude_opus_geometry_only,br_sao_paulo_roads,,
85e4ef68-c3b2-427e-8eaf-229db571abed,sp_road_195356,no_match,0.85,Parallel segments with consistent vertical offset - blue line runs below red line throughout indicating separate carriageways or road vs adjacent feature,claude_opus_geometry_only,br_sao_paulo_roads,,
8c34b0e2-e687-4869-be54-1fbcf804dbb1,sp_road_56456,no_match,0.85,Blue and red segments diverge significantly - red continues southwest while blue curves northeast forming different paths with only brief intersection point,claude_opus_geometry_only,br_sao_paulo_roads,,
8c61bd44-d073-4e3c-8c01-9caadb9a2a9b,sp_road_215934,match,0.9,Blue and red segments follow the same linear path with red being a short subsegment at the southern end of the longer blue line; names match (Miguel Pereira Landim) and both are residential roads,claude_opus_geometry_only,br_sao_paulo_roads,,
8d175858-a105-4151-8336-d1c6d0349b14,sp_road_123803,no_match,0.85,Footway vs residential road - different feature types despite overlapping geometry,claude_opus_geometry_only,br_sao_paulo_roads,,
9153aa23-371b-4a6a-818d-257ec96c824e,sp_road_82706,no_match,0.85,Blue and red segments meet at angle (~52 degrees) forming intersection rather than following same path - different roads,claude_opus_geometry_only,br_sao_paulo_roads,,
933a9a36-3f6a-4c5c-959d-d0078937af69,sp_road_58972,no_match,0.85,Reference is steps class while target is residential road - different feature types despite overlapping geometry,claude_opus_geometry_only,br_sao_paulo_roads,,
964562e8-312f-4ac8-a0e3-9616c0597071,sp_road_66305,no_match,0.85,Blue segment runs roughly horizontal while red segment runs diagonally at ~23 degree angle difference; they share a common endpoint area but head in clearly different directions representing two distinct streets,claude_opus_geometry_only,br_sao_paulo_roads,,
98b03c25-05ec-44d1-a593-d1a2f9025eb9,sp_road_65001,match,0.85,Blue and red segments follow the same diagonal path with slight offset likely from digitization error; red is a subsegment of the longer blue line; names match (Nelson Gama de Oliveira),claude_opus_geometry_only,br_sao_paulo_roads,,
98e74fa5-bab4-46d3-b3ee-a2692ef5d453,sp_road_115416,no_match,0.85,Red and blue segments are parallel but offset - appear to be adjacent/parallel roads not the same physical feature,claude_opus_geometry_only,br_sao_paulo_roads,,
a30d0116-d8d1-48de-980b-b6b8f8e1d455,sp_road_147102,no_match,0.85,Reference is steps and target is residential road - different feature types despite overlapping geometry,claude_opus_geometry_only,br_sao_paulo_roads,,
a32de7ae-d473-4015-95c9-8e04a99366a3,sp_road_123107,match,0.85,Blue segment overlaps with portion of red segment along same diagonal path with consistent heading despite 40° reported delta likely due to length difference,claude_opus_geometry_only,br_sao_paulo_roads,,
a3c9baf3-e74e-466e-8716-1186b60437bf,sp_road_165471,no_match,0.85,Blue and red segments run parallel but offset - appear to be adjacent road features rather than the same physical road,claude_opus_geometry_only,br_sao_paulo_roads,,
a955d2bf-c869-4cdf-b363-24e3826413b4,sp_road_160801,match,0.85,Blue and red segments follow same curved path with red being a subsegment of blue; same residential class; names match (Jacaracanga); slight offset acceptable as digitization variance,claude_opus_geometry_only,br_sao_paulo_roads,,
a9f08eb6-251e-4df5-aa88-598c8ec3136e,sp_road_166104,match,0.85,Blue and red segments follow the same diagonal path with slight offset consistent with digitization error - red is a shorter subsegment of the same road (Rua Olívia Guedes Penteado),claude_opus_geometry_only,br_sao_paulo_roads,,
aac9be5c-cfc9-4bda-9d76-c7e1b7ddc5c9,sp_road_173476,no_match,0.85,Segments meet at intersection but go different directions with 27-degree heading difference - different streets,claude_opus_geometry_only,br_sao_paulo_roads,,
b2c1f30d-90a1-4d19-ab20-9178336bb729,sp_road_213010,match,0.9,Blue and red segments follow the same diagonal path with minor offset consistent with digitization error; same street name (Rua Pedroso Xavier) and parallel alignment indicates same physical road,claude_opus_geometry_only,br_sao_paulo_roads,,
b64fe0e9-55ac-4b03-9d8e-5d0e5f26f4f7,sp_road_173530,match,0.85,Short blue segment aligns with and extends along the much longer red motorway segment at same heading,claude_opus_geometry_only,br_sao_paulo_roads,,
b8ebf56f-d139-4764-952f-93f494062212,sp_road_116322,no_match,0.85,Parallel segments running adjacent to each other - blue line curves left while red line runs straight alongside indicating separate carriageways or parallel roads not the same physical feature,claude_opus_geometry_only,br_sao_paulo_roads,,
b9684a98-5f2b-46a0-9314-a25d06e94798,sp_road_146284,match,0.85,Blue segment is a short subsegment that lies directly on the longer red segment path with same road name and class,claude_opus_geometry_only,br_sao_paulo_roads,,
be31ed50-1dd2-4947-b1ce-8b0ec822a206,sp_road_116593,match,0.85,Blue segment overlaps with eastern portion of red L-shaped path along same trajectory with acceptable offset,claude_opus_geometry_only,br_sao_paulo_roads,,
c013695a-4cad-4e01-b755-9f62f1afcf93,sp_road_40307,no_match,0.85,Red segment diverges at angle from blue - different physical paths with 24 degree heading difference indicating separate features not same road,claude_opus_geometry_only,br_sao_paulo_roads,,
cdb63aab-6375-473b-8fd7-ad9f2ff4dce6,sp_road_173344,no_match,0.9,Blue and red segments are parallel but clearly offset - appear to be separate features not overlapping on the same path,claude_opus_geometry_only,br_sao_paulo_roads,,
cf0b6971-9a1a-4d73-af65-6fa0396ddd67,sp_road_16426,match,0.85,Red segment is short subsection overlapping blue line on same path with matching heading and road class,claude_opus_geometry_only,br_sao_paulo_roads,,
d1cb5e16-c13d-4ab4-83a8-13c3230b25b9,sp_road_190573,no_match,0.85,Red and blue segments meet at a point but diverge in different directions - red goes northwest while blue continues east-northeast forming an angle rather than overlapping,claude_opus_geometry_only,br_sao_paulo_roads,,
d46d57d9-8cea-420f-95b2-47e229830699,sp_road_122389,no_match,0.95,Blue and red segments are nearly perpendicular (heading delta 81 degrees) - blue runs east-west while red runs north-south; different streets intersecting at a corner,claude_opus_geometry_only,br_sao_paulo_roads,,
d49a769a-bef2-4e36-93bc-1a6b39003881,sp_road_41264,no_match,0.9,Blue and red segments are not parallel - they meet at approximately 40 degrees and go in different directions indicating different road features,claude_opus_geometry_only,br_sao_paulo_roads,,
d87e4702-084e-42ae-85fc-c7eca3242943,sp_road_48512,match,0.95,Blue and red segments follow nearly identical diagonal paths with minimal offset and similar lengths indicating same road feature,claude_opus_geometry_only,br_sao_paulo_roads,,
d8972b42-ce08-45b1-a979-6846027a7a73,sp_road_110353,no_match,0.95,Blue (footway) and red (tertiary road) are parallel but offset segments representing different feature types - footway vs road,claude_opus_geometry_only,br_sao_paulo_roads,,
d8f7b15d-341f-47f9-945d-4ff594801123,sp_road_135345,no_match,0.85,Different feature types: reference is footway while target is residential road - cannot match a pedestrian path to a vehicle road,claude_opus_geometry_only,br_sao_paulo_roads,,
e27b64a1-7a1c-4568-b5d4-b916089f59b8,sp_road_6270,no_match,0.85,Blue segment diverges from red at eastern end - they share endpoint but go different directions with ~14 degree heading difference and different names/classes indicate separate streets,claude_opus_geometry_only,br_sao_paulo_roads,,
ee051f0b-347c-4fcf-9907-42f983aab20d,sp_road_137768,no_match,0.9,Blue segment extends horizontally east while red segment curves southwest - different directions after brief intersection point,claude_opus_geometry_only,br_sao_paulo_roads,,
f0a9e805-6052-4143-a94d-72b4f4e2bee4,sp_road_3732,no_match,0.9,Segments cross at angle (~30°) and follow different paths - intersecting roads not same feature,claude_opus_geometry_only,br_sao_paulo_roads,,
f2944660-1f2b-4cad-8515-fc10b3bf7109,sp_road_212921,match,0.9,Blue segment overlaps with and continues along the same path as red segment - blue is a subsegment of the longer red line on the same road,claude_opus_geometry_only,br_sao_paulo_roads,,
f2f5c7ea-9e82-4845-ab34-a271faa2f707,sp_road_78168,no_match,0.85,Blue and red segments meet at intersection but diverge in different directions - blue goes upper-left while red goes lower-right with ~24 degree heading difference,claude_opus_geometry_only,br_sao_paulo_roads,,
f5b6b25d-12f1-4aff-9828-51ef14e72bc1,sp_road_163399,no_match,0.85,Red segment is very short and appears to be at an angle to the main blue line - the 38-degree heading delta and completely different names (Rua vs PC plaza) suggest these are different features meeting at an intersection,claude_opus_geometry_only,br_sao_paulo_roads,,
f831a7c1-277e-4192-b0ec-fbae4c5367c6,sp_road_3380,match,0.85,Red segment overlaps directly on blue segment path with short red being a subsegment of longer blue line along same avenue,claude_opus_geometry_only,br_sao_paulo_roads,,
fd89822b-2c8f-4cf3-adb0-969978c50c05,sp_road_51642,no_match,0.85,Blue and red segments are parallel lines running in similar direction but clearly offset from each other - they do not overlap or share the same path. Different names (Coronel Cabrita vs Gelson Reicher) and significant length difference (123m vs 23m) support these being separate parallel features.,claude_opus_geometry_only,br_sao_paulo_roads,,
0027c68b-8ca0-4f67-a066-0dda738484c6,sp_road_17013,match,0.75,Lines follow same path with small digitization offset and matching topology despite class label difference,claude_opus_geometry_only,br_sao_paulo_roads,claude_opus_geometry_only,2026-02-01T12:59:03.309249+00:00
014a2efd-7ff3-4caf-a778-ca018d236835,sp_road_36807,match,0.95,Blue and red segments follow the same diagonal path with minor GPS offset; red is shorter subsegment of blue; both labeled Rua Anita Garibaldi primary class; lines overlap along shared portion not parallel/offset,claude_opus_geometry_only,br_sao_paulo_roads,claude_opus_geometry_only,2026-02-01T12:59:03.311330+00:00
01df2801-b058-4e4e-8be3-ac0c6237273a,sp_road_105387,match,0.85,Blue segment overlaps portion of longer red segment along same curving path with consistent geometry - subsegment match of Rua Hena,claude_opus_geometry_only,br_sao_paulo_roads,claude_opus_geometry_only,2026-02-01T12:59:03.311762+00:00
033c63db-76bb-42b6-ac78-591e787480b4,sp_road_111550,match,0.9,Blue and red lines follow the same diagonal path with near-perfect overlap - red segment is shorter subsegment of blue but they trace identical route with minimal offset,claude_opus_geometry_only,br_sao_paulo_roads,claude_opus_geometry_only,2026-02-01T12:59:03.312100+00:00
0351bb1c-68bd-4ced-a0d3-fbc1fec59462,sp_road_97012,match,0.95,Red segment is a shorter subsegment that overlaps and follows the same path as blue - same road with matching name,claude_opus_geometry_only,br_sao_paulo_roads,claude_opus_geometry_only,2026-02-01T12:59:03.312431+00:00
059fef77-f773-4479-9bdb-082a4e465ffb,sp_road_153263,no_match,0.95,Red segment is a short stub at bottom-left while blue segment is a long diagonal road running northeast - they appear perpendicular/at different angles and the red segment does not overlap or follow the blue path,claude_opus_geometry_only,br_sao_paulo_roads,claude_opus_geometry_only,2026-02-01T12:59:03.312777+00:00
08018a3c-0b3a-41dc-85c9-0b9c9d0ef879,sp_road_158225,no_match,0.95,Blue segment runs parallel but offset from red - they form separate parallel lines not overlapping on the same path,claude_opus_geometry_only,br_sao_paulo_roads,claude_opus_geometry_only,2026-02-01T12:59:03.313100+00:00
083c5a22-69a5-46cb-be34-38c3b8cb681b,sp_road_149283,match,0.85,Red segment closely follows and overlaps a portion of the longer blue segment along the same path with only minor digitization offset,claude_opus_geometry_only,br_sao_paulo_roads,claude_opus_geometry_only,2026-02-01T12:59:03.313420+00:00
08cd3702-5f70-462b-8948-4249c76144a0,sp_road_217082,match,0.85,Blue and red segments follow the same diagonal path with clear overlap in the middle section - red extends further southeast but shares the same physical road alignment,claude_opus_geometry_only,br_sao_paulo_roads,claude_opus_geometry_only,2026-02-01T12:59:03.313741+00:00
08fef304-3c25-4134-a0cb-72a20c54b468,sp_road_7108,no_match,0.85,Red segment diverges at angle from blue line - not overlapping the same path but branching off in different direction (heading delta ~31 degrees confirms perpendicular/angled relationship),claude_opus_geometry_only,br_sao_paulo_roads,claude_opus_geometry_only,2026-02-01T12:59:03.314052+00:00
0a031515-be7d-4b34-9184-89d528cb46ad,sp_road_27923,match,0.85,Blue segment overlaps with the start of the longer red segment at their junction point - same road (Travessa Cícero Mendes) with red extending further,claude_opus_geometry_only,br_sao_paulo_roads,claude_opus_geometry_only,2026-02-01T12:59:03.314363+00:00
0b16b653-c0e6-4656-adeb-75e6542517ad,sp_road_206820,no_match,0.75,Segments are collinear but sequential (end-to-end connection) not overlapping - different portions of same road,claude_opus_geometry_only,br_sao_paulo_roads,claude_opus_geometry_only,2026-02-01T12:59:03.314694+00:00
0b785c07-f2b6-44a0-bbab-30e130ebb659,sp_road_175336,no_match,0.85,Parallel offset segments running side by side - not overlapping on same path - different street names confirm separate roads,claude_opus_geometry_only,br_sao_paulo_roads,claude_opus_geometry_only,2026-02-01T12:59:03.315085+00:00
0f427acc-e040-43aa-934b-3491d7a809d4,sp_road_156415,no_match,0.95,Blue line runs diagonally NW-SE while red line forms angular S-shape running roughly N-S; completely different paths and orientations with no overlap,claude_opus_geometry_only,br_sao_paulo_roads,claude_opus_geometry_only,2026-02-01T12:59:03.315394+00:00
100b775a-900e-4124-aa15-a2409e3fc5ae,sp_road_1563,no_match,0.85,Blue segment is very short (8m) and perpendicular to the long red segment (57° heading delta) - different roads intersecting not the same feature,claude_opus_geometry_only,br_sao_paulo_roads,claude_opus_geometry_only,2026-02-01T12:59:03.315716+00:00
10a85bb0-fd0f-46a6-9d46-06e6269d2190,sp_road_152104,no_match,0.85,Blue segment runs roughly east-west at top while red segment curves southwest at ~46 degree angle - different physical paths that meet at intersection rather than overlapping,claude_opus_geometry_only,br_sao_paulo_roads,claude_opus_geometry_only,2026-02-01T12:59:03.316028+00:00
130fee41-aecc-44cc-8151-5ad5265b91fd,sp_road_144493,no_match,0.95,Two different streets that intersect - red curves up-left while blue extends down-right in different directions,claude_opus_geometry_only,br_sao_paulo_roads,claude_opus_geometry_only,2026-02-01T12:59:03.316338+00:00
142769b3-6fb3-4c06-96ff-d15c29840acb,sp_road_100990,match,0.75,Blue segment aligns with left edge of red triangular plaza outline - both represent Praça Notas Musicais with blue being a short subsegment of the larger plaza perimeter,claude_opus_geometry_only,br_sao_paulo_roads,claude_opus_geometry_only,2026-02-01T12:59:03.316650+00:00
14fd885c-d98c-4fae-be9f-ce817e765814,sp_road_124092,match,0.85,Blue segment is a small portion at the southeast end of the red segment and they overlap along the same path with matching names (Rua Antônio de Gouveia Giudice) - reference is 12.8m subsegment of 234m target road,claude_opus_geometry_only,br_sao_paulo_roads,claude_opus_geometry_only,2026-02-01T12:59:03.316955+00:00
18274577-d8ef-4411-a4c0-03f945cbf35c,sp_road_184454,no_match,0.95,Blue is straight diagonal road; red is complex polygon/plaza shape running parallel but offset - clearly different physical features,claude_opus_geometry_only,br_sao_paulo_roads,claude_opus_geometry_only,2026-02-01T12:59:03.317259+00:00
1bc0d147-6a43-4883-beec-cfd55d5254e8,sp_road_180712,match,0.95,Blue and red lines overlap along the same diagonal path with minimal offset indicating same physical road segment,claude_opus_geometry_only,br_sao_paulo_roads,claude_opus_geometry_only,2026-02-01T12:59:03.317567+00:00
1eb1f4c3-b55e-4523-8254-1e94a7634894,sp_road_150128,no_match,0.85,Blue and red segments run parallel but are visually offset from each other - they do not overlap on the same path but rather represent separate parallel features,claude_opus_geometry_only,br_sao_paulo_roads,claude_opus_geometry_only,2026-02-01T12:59:03.317871+00:00
1edc1cd3-4df2-4f32-8f8a-4cff8330ea0a,sp_road_146765,match,0.95,Blue and red segments follow same diagonal path with excellent overlap - red appears to be a subsegment of blue along the same road centerline,claude_opus_geometry_only,br_sao_paulo_roads,claude_opus_geometry_only,2026-02-01T12:59:03.318176+00:00
1ee7b5cf-818a-4430-a022-9b98bdaefb93,sp_road_85433,match,0.9,Blue segment overlaps with portion of longer red segment along the same path - same street with matching names,claude_opus_geometry_only,br_sao_paulo_roads,claude_opus_geometry_only,2026-02-01T12:59:03.318484+00:00
